Alias	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	INSDC_last_update	Instrument	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	SRA_accession	Sample_Name	Title	environment_biome	geographic_location_country_and_or_sea	Assay_Type	BioProject	Broker_name	Center_Name	Consent	Description	ENA_checklist	INSDC_center_name	INSDC_first_public	INSDC_status	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	collection_date	environment_feature	environment_material	geographic_location_latitude	geographic_location_longitude	host_associated_environmental_package	investigation_type	project_name	sequencing_method
900317001	302	SAMEA104467452	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294107	2018-01-11T15:12:14Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	8877	4239	ERR2241949	ERS2085394	ERS2085394	SAMEA104467452 ERS2085394	NL-PooledPig-F1-S326	pig	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
601217001	302	SAMEA104467340	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293995	2018-01-11T15:12:12Z	Illumina HiSeq 3000	601217001	26/07/2018	8427	4225	ERR2241837	ERS2085282	ERS2085282	SAMEA104467340 ERS2085282	NL-PooledPig-F1-S214	pig	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
901317001	302	SAMEA104467462	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294117	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	9106	4217	ERR2241959	ERS2085404	ERS2085404	SAMEA104467462 ERS2085404	NL-PooledPig-F1-S336	pig	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
400717001	302	SAMEA104467254	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293909	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	10528	4208	ERR2241751	ERS2085196	ERS2085196	SAMEA104467254 ERS2085196	NL-PooledPig-F1-S128	pig	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
601217001	302	SAMEA104467340	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2297497	2018-01-11T15:12:12Z	Illumina HiSeq 3000	601217001_2	26/07/2018	8273	4178	ERR2245474	ERS2085282	ERS2085282	SAMEA104467340 ERS2085282	NL-PooledPig-F1-S214	pig	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
403417001	302	SAMEA104467280	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293935	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	10458	4168	ERR2241777	ERS2085222	ERS2085222	SAMEA104467280 ERS2085222	NL-PooledPig-F1-S154	pig	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
321517001	302	SAMEA104467222	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293877	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	10312	4151	ERR2241719	ERS2085164	ERS2085164	SAMEA104467222 ERS2085164	NL-PooledPig-F1-S96	pig	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
504017001	302	SAMEA104467328	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293983	2018-01-11T15:12:12Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	8320	4147	ERR2241825	ERS2085270	ERS2085270	SAMEA104467328 ERS2085270	NL-PooledPig-F1-S202	pig	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
500117003	202	SAMEA104467290	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293945	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	6361	4119	ERR2241787	ERS2085232	ERS2085232	SAMEA104467290 ERS2085232	NL-PooledPig-F1-S164	pig	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
800617001	200	SAMEA104467415	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294070	2018-01-11T15:12:14Z	Illumina HiSeq 2500	Nextera TX	26/07/2018	5941	4109	ERR2241912	ERS2085357	ERS2085357	SAMEA104467415 ERS2085357	NL-PooledPig-F1-S289	pig	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
600717001	302	SAMEA104467335	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293990	2018-01-11T15:12:12Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	8840	4107	ERR2241832	ERS2085277	ERS2085277	SAMEA104467335 ERS2085277	NL-PooledPig-F1-S209	pig	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
600817001	302	SAMEA104467336	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293991	2018-01-11T15:12:12Z	Illumina HiSeq 3000	600817001	26/07/2018	8063	4078	ERR2241833	ERS2085278	ERS2085278	SAMEA104467336 ERS2085278	NL-PooledPig-F1-S210	pig	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
700517001	302	SAMEA104467374	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294029	2018-01-11T15:12:13Z	Illumina HiSeq 3000	700517001	26/07/2018	8103	4051	ERR2241871	ERS2085316	ERS2085316	SAMEA104467374 ERS2085316	NL-PooledPig-F1-S248	pig	Poland	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
500117002	202	SAMEA104467289	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293944	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	6187	4009	ERR2241786	ERS2085231	ERS2085231	SAMEA104467289 ERS2085231	NL-PooledPig-F1-S163	pig	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
402917001	302	SAMEA104467275	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293930	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	9781	3951	ERR2241772	ERS2085217	ERS2085217	SAMEA104467275 ERS2085217	NL-PooledPig-F1-S149	pig	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
320717001	302	SAMEA104467214	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293869	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	9866	3949	ERR2241711	ERS2085156	ERS2085156	SAMEA104467214 ERS2085156	NL-PooledPig-F1-S88	pig	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
200317001	302	SAMEA104467171	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293826	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	8207	3921	ERR2241668	ERS2085113	ERS2085113	SAMEA104467171 ERS2085113	NL-PooledPig-F1-S45	pig	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
500117001	202	SAMEA104467288	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293943	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	6076	3902	ERR2241785	ERS2085230	ERS2085230	SAMEA104467288 ERS2085230	NL-PooledPig-F1-S162	pig	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
200517001	302	SAMEA104467173	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293828	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	8179	3897	ERR2241670	ERS2085115	ERS2085115	SAMEA104467173 ERS2085115	NL-PooledPig-F1-S47	pig	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
320317001	302	SAMEA104467210	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293865	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	9764	3887	ERR2241707	ERS2085152	ERS2085152	SAMEA104467210 ERS2085152	NL-PooledPig-F1-S84	pig	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
601117001	302	SAMEA104467339	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293994	2018-01-11T15:12:12Z	Illumina HiSeq 3000	601117001	26/07/2018	7749	3866	ERR2241836	ERS2085281	ERS2085281	SAMEA104467339 ERS2085281	NL-PooledPig-F1-S213	pig	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
100117002	202	SAMEA104467128	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293783	2018-01-11T15:12:08Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	5824	3791	ERR2241625	ERS2085070	ERS2085070	SAMEA104467128 ERS2085070	NL-PooledPig-F1-S2	pig	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
331718001	302	SAMEA104467244	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293899	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	8133	3733	ERR2241741	ERS2085186	ERS2085186	SAMEA104467244 ERS2085186	NL-PooledPig-F1-S118	poultry	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
902017001	302	SAMEA104467469	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294124	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	7726	3725	ERR2241966	ERS2085411	ERS2085411	SAMEA104467469 ERS2085411	NL-PooledPig-F1-S343	pig	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
902117001	302	SAMEA104467470	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294125	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	7809	3688	ERR2241967	ERS2085412	ERS2085412	SAMEA104467470 ERS2085412	NL-PooledPig-F1-S344	pig	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
502917001	302	SAMEA104467317	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293972	2018-01-11T15:12:12Z	Illumina HiSeq 3000	502917001	26/07/2018	7020	3588	ERR2241814	ERS2085259	ERS2085259	SAMEA104467317 ERS2085259	NL-PooledPig-F1-S191	pig	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
902417001	302	SAMEA104467473	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294128	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	7256	3586	ERR2241970	ERS2085415	ERS2085415	SAMEA104467473 ERS2085415	NL-PooledPig-F1-S347	pig	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
500417001	302	SAMEA104467292	sra	ncbi		ERX2293947	2018-01-11T15:12:11Z	Illumina HiSeq 3000	500417001	26/07/2018	7275	3581	ERR2241789	ERS2085234	ERS2085234	SAMEA104467292 ERS2085234	NL-PooledPig-F1-S166	pig	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
600417001	302	SAMEA104467332	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293987	2018-01-11T15:12:12Z	Illumina HiSeq 3000	600417001	26/07/2018	6887	3519	ERR2241829	ERS2085274	ERS2085274	SAMEA104467332 ERS2085274	NL-PooledPig-F1-S206	pig	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
403917001	302	SAMEA104467285	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293940	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	8682	3479	ERR2241782	ERS2085227	ERS2085227	SAMEA104467285 ERS2085227	NL-PooledPig-F1-S159	pig	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
320217001	302	SAMEA104467209	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293864	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	7143	3406	ERR2241706	ERS2085151	ERS2085151	SAMEA104467209 ERS2085151	NL-PooledPig-F1-S83	pig	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
901717001	302	SAMEA104467466	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294121	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	6977	3342	ERR2241963	ERS2085408	ERS2085408	SAMEA104467466 ERS2085408	NL-PooledPig-F1-S340	pig	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
900117001	302	SAMEA104467450	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294105	2018-01-11T15:12:14Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	6801	3189	ERR2241947	ERS2085392	ERS2085392	SAMEA104467450 ERS2085392	NL-PooledPig-F1-S324	pig	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
202017001	302	SAMEA104467188	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2297477	2018-01-11T15:12:09Z	Illumina HiSeq 3000	202017001_2	26/07/2018	8043	3166	ERR2245454	ERS2085130	ERS2085130	SAMEA104467188 ERS2085130	NL-PooledPig-F1-S62	pig	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
402317001	302	SAMEA104467269	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293924	2018-01-11T15:12:11Z	Illumina HiSeq 3000	402317001	25/07/2018	7805	3148	ERR2241766	ERS2085211	ERS2085211	SAMEA104467269 ERS2085211	NL-PooledPig-F1-S143	pig	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
500717001	302	SAMEA104467295	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293950	2018-01-11T15:12:11Z	Illumina HiSeq 2500	500717001	26/07/2018	6256	3131	ERR2241792	ERS2085237	ERS2085237	SAMEA104467295 ERS2085237	NL-PooledPig-F1-S169	pig	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
402317001	302	SAMEA104467269	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2297479	2018-01-11T15:12:11Z	Illumina HiSeq 3000	402317001_2	26/07/2018	7651	3071	ERR2245456	ERS2085211	ERS2085211	SAMEA104467269 ERS2085211	NL-PooledPig-F1-S143	pig	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
